dis_price,discount_percent,maincategory_name,ori_price,ranking,subcategory_name,title
"19,710원",0,식품,"19,710원",24,김치/반찬,[프레시지]사천마라탕 + 사천마라샹궈 SET
"1,940원",2,식품,"1,940원",25,김치/반찬,홈플러스시그니처_제주국산콩두부_300g_PB
"10,770원",1,식품,"10,770원",26,김치/반찬,감바스 알 아히요(2인분) 프레시지 밀키트
"19,600원",1,식품,"19,600원",27,김치/반찬,[CJ제일제당]CJ 고메 함박스테이크 152g 5봉+치즈함박스테이크 152g 5봉
"88,900원",1,식품,"88,900원",28,김치/반찬,[테이스티나인] 최현석 부처스나인 양갈비 스테이크 200g 8팩+생와사비5g 8개+스테이크
"11,900원",0,식품,"11,900원",29,김치/반찬,해드림 生포기김치 10kg
"1,000원",0,식품,"1,000원",30,김치/반찬,Simplus_부드러운_1000원_순두부_400g_PB
"27,920원",3,식품,"27,920원",31,김치/반찬,명품 프리미엄 반찬세트 9종 선택 반찬천국
"39,900원",0,식품,"39,900원",32,김치/반찬,[20년햇더덕] 100%강원도 통더덕 (13팩)
"26,370원",1,식품,"26,370원",33,김치/반찬,서산 어리굴젓 명인 간월도 어리굴젓 950g
"1,690원",0,식품,"1,690원",34,김치/반찬,[초이스엘후레쉬]실속두부 520G
"44,170원",11,식품,"44,170원",35,김치/반찬,엄마생각 김수미 포기김치 7kg + 총각김치2kg
"7,630원",30,식품,"7,630원",36,김치/반찬,[더반찬]더반찬  광주별미소고기육전
"69,900원",0,식품,"69,900원",37,김치/반찬,[홍쌍리]청매실 장아찌세트(절임2+고추장장아찌1+소고기볶음고추장1+매실원4+감로매)
"23,900원",0,식품,"23,900원",38,김치/반찬,양님이 국내산양념꽃게장1kg/쭈꾸미볶음/낙지볶음
"2,720원",2,식품,"2,720원",39,김치/반찬,강릉초당_부침두부_550g
"48,900원",2,식품,"48,900원",40,김치/반찬,팽현숙 최양락의 맛있는 옛날김치 포기김치10kg +총각김치2kg
"14,730원",1,식품,"14,730원",41,김치/반찬,밀푀유나베   (2인분) 프레시지 밀키트
"19,900원",50,식품,"19,900원",12,수산,[광천김]곱창김전장김 20g x 10봉/11월 햇김/런칭 10+10 행사
"15,800원",0,식품,"15,800원",13,수산,밥도둑 손질코다리 매콤양념장세트 550g x 2세트
"18,900원",0,식품,"18,900원",14,수산,밝은미래 국내가공 백진미채 1kg 무료배송
"5,990원",38,식품,"5,990원",15,수산,늘품애 광천김 새우멸치자반 40gX5봉
"32,580원",0,식품,"32,580원",16,수산,통통생굴 2kg / 횟감용 1일 1000개 한정 무배특가
"25,900원",0,식품,"25,900원",17,수산,[얌테이블]국내산 최상급 통영 생굴 2kg
"26,900원",0,식품,"26,900원",18,수산,꽁치 야채세트 10마리20쪽(완전손질) 과메기 특가
"18,900원",30,식품,"18,900원",19,수산,[바다원]진미채 1kg 국내가공 오징어채
"58,310원",2,식품,"58,310원",20,수산,오플 빅마마 이혜정의 시크릿코인 총205알
"35,190원",1,식품,"35,190원",21,수산,[한양식품]한양식품 꽃보다오징어 대용량 슬라이스 260g+260g
"19,900원",0,식품,"19,900원",22,수산,[너트리]백진미채 1kg 국내가공
"14,560원",0,식품,"14,560원",23,수산,국내가공 진미채 백진미채 최상품 500g 건어물 MD1
"32,540원",4,식품,"32,540원",24,수산,[대천김][대천김] 3호 재래김 30봉
"12,870원",40,식품,"12,870원",25,수산,국내산 간고등어 7손(14마리) 제주 연안산
"9,900원",30,식품,"9,900원",26,수산,[비비수산]생새우살  대사이즈1+1(약 70마리)(쿠폰적용가8240원)
"22,680원",0,식품,"22,680원",27,수산,태안 자연산 최상급 통통 활쭈꾸미 1Kg / 시세 폭등중
"23,660원",4,식품,"23,660원",28,수산,포항 구룡포과메기  반손질20마리(40쪽)
"12,670원",2,식품,"12,670원",29,수산,New고시히카리초밥세트_30입
"9,900원",1,식품,"9,900원",30,수산,생새우살 대사이즈 1+1 (약 70마리) 71/90
"23,670원",0,식품,"23,670원",31,수산,(홍게나라)  생물 일반형3kg(7~11미) 속초산지직송
"19,800원",0,식품,"19,800원",32,수산,어가찬 바다일품 백진미채  1kg /국내가공
"14,100원",35,식품,"14,100원",33,수산,국내산 참 조기  1kg 18-25미/ 20% 프레시위크 쿠폰가
"19,800원",0,식품,"19,800원",34,수산,[소문난삼부자김]소문난오부자 재래도시락김5g 72봉 12월생산 본사직송
"28,500원",0,식품,"28,500원",35,수산,여수고기)노르웨이 저온숙성 순살 고등어 2kg / 3kg
"15,900원",0,식품,"15,900원",36,수산,국내가공 백진미 800g 대용량 진미채 건어물녀 오징어
"15,480원",40,식품,"15,480원",37,수산,[얌테이블]완도 매생이  100g 10팩 / 12% 쿠폰가 11050원
"25,690원",4,식품,"25,690원",38,수산,후포리 붉은홍게 일반형 생물3kg (7~11미)대게 킹크랩
"19,350원",2,식품,"19,350원",39,수산,곱창김 햇김 100장(360g내외)특가/완도직송
"8,900원",0,식품,"8,900원",40,수산,[동원에프앤비]동원 양반 들기름김 식탁 20P+20P (총40봉) 에코패키지
"20,500원",0,식품,"20,500원",41,수산,[비비수산]자연산 홍새우 특대 1kg
"59,290원",4,식품,"59,290원",38,정관장/홍삼,[한삼인]O농협홍삼_ 홍삼정스틱액티브_10mlX30포_2세트
"90,440원",5,식품,"90,440원",39,정관장/홍삼,[정관장]정관장 홍이장군 3단계 20ml 30포
"136,710원",4,식품,"136,710원",40,정관장/홍삼,[정관장]정관장 화애락진 70ml 30포 /갱년기여성홍삼/당일발송
"25,620원",2,식품,"25,620원",41,정관장/홍삼,D 아기 어린이 비타민D 400IU (10개월분) X 2개/ 닥터썬데이
"29,900원",9,식품,"29,900원",42,정관장/홍삼,고려홍삼중앙회 투데이 녹용홍삼스틱 10ml100포/대용량
"39,900원",0,식품,"39,900원",43,정관장/홍삼,[고려인삼유통]1+1 6년근 고려홍삼 골드원 70ml x 30포
"92,000원",0,식품,"92,000원",44,정관장/홍삼,[정관장]정관장 홍삼정 에브리타임 10ml x 30포/매장상품/한정
"51,110원",5,식품,"51,110원",45,정관장/홍삼,[정관장]홍삼진건 40ml x 30포 선물세트 (쇼핑백포함)
"96,000원",0,식품,"96,000원",46,정관장/홍삼,[정관장]홍삼정 에브리타임(10mlx30포) / 롯데 본점
"110,250원",2,식품,"110,250원",47,정관장/홍삼,[정관장](현대Hmall)[정관장] 홍삼정 에브리타임 리미티드(10mlx30포)
"49,900원",0,식품,"49,900원",48,정관장/홍삼,[천지양]고려홍삼진액스틱 홍삼 홍삼농축액 100포
"43,560원",2,식품,"43,560원",49,정관장/홍삼,서울약사신협 6년근 투데이 홍삼정 플러스 스틱 60포
"53,110원",4,식품,"53,110원",50,정관장/홍삼,[순하늘홍삼]순수 홍삼만을 넣고달인 홍삼액 90ml 60포/사은품
"26,590원",5,식품,"26,590원",51,정관장/홍삼,[정관장]홍삼원 70mlX30포-선물세트/골드/골드진 쇼핑백증정
"56,200원",0,식품,"56,200원",52,정관장/홍삼,[정관장]정관장 홍삼정 에브리타임 밸런스 10ml X 30포  B
"27,900원",6,식품,"27,900원",53,정관장/홍삼,사과 100% 사과꽃향기 사과즙 100팩 (벚꽃에디션)
"123,840원",10,식품,"123,840원",54,정관장/홍삼,[정관장]활기력(20ml16병) 4개 묶음
"36,900원",7,식품,"36,900원",55,정관장/홍삼,[고철남홍삼]1+1 어린이 전체식홍삼 꿀먹은아이홍삼 20ml x 30포
"47,410원",4,식품,"47,410원",56,정관장/홍삼,[정관장]홈쇼핑1위/정관장/홍삼/마일드센스/에브리타임/사은품
"55,300원",0,식품,"55,300원",57,정관장/홍삼,국내산 홍삼으로 만든 정직한 홍삼 인생홍삼
"198,000원",0,식품,"198,000원",58,정관장/홍삼,[정관장]홍삼정 240g (80일분)
"81,160원",3,식품,"81,160원",59,정관장/홍삼,[철이네홍삼]철이네홍삼/ 지강인 고려홍삼정(240g).6년근 홍삼
"51,170원",25,식품,"51,170원",60,정관장/홍삼,[정관장]정관장 홍삼진고 3병(100gx3병)
"76,010원",0,식품,"76,010원",61,정관장/홍삼,JJ몰/ 정관장 화애락 큐 500mg x 120정 1박스
"25,160원",4,식품,"25,160원",62,정관장/홍삼,[정관장]정관장 홍삼차 3g x 100포 면역력
"29,360원",4,식품,"29,360원",63,정관장/홍삼,[정관장]아이키커 포도50팩/사과50팩/오렌지50팩-퍼즐증정
"83,800원",6,식품,"83,800원",36,다이어트,에스란 3~4개월+4주분/순식물성/라인자신감/매일 쏘옥
"21,900원",18,식품,"21,900원",37,다이어트,[GNM자연의품격]저분자 먹는 피쉬 콜라겐 비타민C 4박스(총 120포)특가
"32,270원",0,식품,"32,270원",38,다이어트,[셀티바]셀티바 엘라스틴 데스모신 (2g x 28포) 1박스
"33,080원",0,식품,"33,080원",39,다이어트,[테일러]공식판매 리치 푸룬주스 1.89L x 4병   /과채주스/쾌변
"36,860원",3,식품,"36,860원",40,다이어트,IF)뉴트리 에버콜라겐 인앤업 플러스750mg x 56정 1병
"35,150원",5,식품,"35,150원",41,다이어트,캐나다 피쉬콜라겐 3gX100T / 저분자 콜라겐 100%
"188,100원",5,식품,"188,100원",42,다이어트,비에날씬 프로 다이어트 모유유래 유산균12주 3개월
"19,000원",17,식품,"19,000원",43,다이어트,[슬림플래닛]가르시니아2500mg 비포밀 30일 다이어트식품 HCA (2+1)
"34,880원",5,식품,"34,880원",44,다이어트,[대상웰라이프]마이밀 마시는 뉴프로틴 190ml x32팩+뉴프로틴바 3개
"30,050원",0,식품,"30,050원",45,다이어트,[매일유업]셀렉스 밀크 세라마이드 2.7gX28포 1박스
"27,000원",0,식품,"27,000원",46,다이어트,[헬스원]롯데헬스원 퓨어콜라겐 정제 108정 2통 +증정
"21,620원",4,식품,"21,620원",47,다이어트,[일동후디스]일동후디스 하이뮨 프로틴 밸런스 296g x 1통 /HY
"21,400원",4,식품,"21,400원",48,다이어트,[튼튼닷컴]HCA 가르시니아 (6개월분) 다이어트 식품
"29,110원",0,식품,"29,110원",49,다이어트,[뉴트리디데이]다이어트 스페셜 올뉴 A++ 4병 4개월분
"17,200원",4,식품,"17,200원",50,다이어트,[테일러]테일러 푸룬주스 1.89L x2개
"65,750원",2,식품,"65,750원",51,다이어트,[뉴트리]에버콜라겐 인앤업 플러스 6주(6주X1병) 기능성 콜라겐
"198,000원",0,식품,"198,000원",52,다이어트,BNR17 모유유래 다이어트 유산균 비에날씬플러스 3박스/12주분
"37,000원",0,식품,"37,000원",53,다이어트,에버콜라겐 인앤업 플러스 56정(4주분)/먹는 콜라겐
"42,210원",5,식품,"42,210원",54,다이어트,[앱소뉴트릭스]2개 Absonutrix 시서스 가루 추출물 1600 mg 120 캡슐
"24,600원",5,식품,"24,600원",55,다이어트,저분자 피쉬콜라겐 가루500gX1봉 어류콜라겐
"109,740원",7,식품,"109,740원",56,다이어트,[뉴트리원](6박스/12주분)뉴트리원 김희애 르시크릿 석류콜라겐 젤리 고농축 석류+저분자 피쉬콜라겐
"53,800원",0,식품,"53,800원",57,다이어트,[GNM자연의품격]타트체리 저분자 피쉬콜라겐 젤리 스틱 5박스(총 75포)
"117,000원",25,식품,"117,000원",58,다이어트,닥터린 저분자D300 피쉬콜라겐C 3+1 (4박스) 300달톤
"22,870원",1,식품,"22,870원",59,다이어트,[뉴트리원]르시크릿 초유 콜라겐 프로틴 420g x1통
"33,130원",1,식품,"33,130원",60,다이어트,라이필 더마 콜라겐 800mg x 84정 (디카라이프)
"91,140원",7,식품,"91,140원",61,다이어트,[뉴트리원라이프](전지현 콜라겐) 6박스/6개월분 뉴트리원 비비랩 더콜라겐S
"39,800원",0,식품,"39,800원",62,다이어트,에버콜라겐 인앤업 플러스 56정(4주분)/먹는 콜라겐
"24,840원",4,식품,"24,840원",63,다이어트,비타민마을 석류 콜라겐 젤리 스틱 3박스 45포
"24,560원",0,식품,"24,560원",64,다이어트,[뉴트리디데이]석류 타블렛 2병 6개월분
"42,500원",1,식품,"42,500원",65,다이어트,[슬림플래닛]트리플슬림 다이어트 보조 식품 보조제 쾌변 1개월분
"138,230원",2,식품,"138,230원",66,다이어트,오한진 프리바이오틱스 FOS 트리플 11개월+체험분10포
"20,900원",0,식품,"20,900원",32,건강,[네이처드림]리얼 타트체리주스 1000ml 2병/100% NFC/타트체리
"39,900원",52,식품,"39,900원",33,건강,[JW중외]리얼메디 크릴오일 남극 크릴 새우 인지질58% 3박스
"23,550원",5,식품,"23,550원",34,건강,미국 메디썬 비타민D 5000IU 2통/12개월분 D3 영양제
"18,900원",9,식품,"18,900원",35,건강,한미프로바이오틱스19 플러스 김치 유산균 30포 5박스
"21,900원",7,식품,"21,900원",36,건강,[GNM자연의품격]연골 무릎 관절엔 MSM 글루코사민 비타민D 60정x2병
"65,900원",0,식품,"65,900원",37,건강,[종근당]종근당건강 락토핏 생유산균 골드 5통 (250일분)
"30,900원",0,식품,"30,900원",38,건강,[BYO]BYO 20억 생유산균 30포 4개 (3+1) 총120포
"19,900원",9,식품,"19,900원",39,건강,전남 무안 김진원님의 자색양파즙 100포 / 특가
"31,900원",8,식품,"31,900원",40,건강,[GNM자연의품격]루테인지아잔틴 아스타잔틴 지아잔틴 2박스(총2개월분)
"31,900원",15,식품,"31,900원",41,건강,[GNM자연의품격]10억 생유산균 + 프리바이오틱스 3박스+크릴오일 증정
"99,900원",0,식품,"99,900원",42,건강,쏘팔코사놀 쏘팔메토 전립선 영양제 소팔메토 130캡슐
"33,900원",10,식품,"33,900원",43,건강,[GNM자연의품격]코큐텐 오메가3 4박스(총 4개월분)
"26,900원",0,식품,"26,900원",44,건강,[GC녹십자웰빙]네이처스웨이 패밀리 비타구미 비타민D 140구미
"129,000원",0,식품,"129,000원",45,건강,[프롬바이오]프롬바이오 관절연골엔 보스웰리아 30정x6박스/3개월
"13,500원",0,식품,"13,500원",46,건강,[종근당건강]종근당건강 프로메가 알티지오메가3 60캡슐 1박스
"199,000원",0,식품,"199,000원",47,건강,프롬바이오 위건강엔 매스틱 15포x8박스/4개월
"36,000원",39,식품,"36,000원",48,건강,마인트리 루테인지아잔틴 6박스 + 크릴오일 1박스
"22,900원",0,식품,"22,900원",49,건강,[종근당건강]슈퍼 밀크씨슬 칸 간영양제 비타민B 밀크시슬 2병
"22,580원",0,식품,"22,580원",50,건강,종근당건강 락토핏 생 유산균 골드 2통 100포
"29,900원",57,식품,"29,900원",51,건강,[천호엔케어]어린이 에치에치 배도라지즙 40ml 30개입 1+1박스
"20,900원",0,식품,"20,900원",52,건강,조은 ABC주스 사과 비트 당근즙 100ml 30팩(일반박스)
"39,900원",4,식품,"39,900원",53,건강,[JW중외]루테인지아잔틴 오메가3 눈건강 눈영양제 루테인 3박스
"47,960원",3,식품,"47,960원",54,건강,rTG 오메가3 엔쵸비/6개월분/캐나다/비타민D/+눈건강
"23,400원",22,식품,"23,400원",55,건강,[트루웰]캐나다 프리미어 오메가3 1300 특가할인행사
"44,900원",0,식품,"44,900원",56,건강,[고려은단]고려은단 아연비타민C 150정 2박스(10개월분)+쇼핑백
"27,900원",0,식품,"27,900원",57,건강,사과만 100% 사과꽃향기 사과즙  100팩 HACCP인증
"22,790원",0,식품,"22,790원",58,건강,[종근당건강]아이케어 오메가3로얄 3개월 2병 6개월분
"47,630원",1,식품,"47,630원",59,건강,[더작] [4개월분]  300달톤 저분자콜라겐 타블렛 60정 x 2병
"19,900원",0,식품,"19,900원",60,건강,[고려은단]퓨어 알티지 오메가3 업그레이드 60캡슐x1개 (2개월)
"23,900원",0,식품,"23,900원",61,건강,[고려은단]고려은단 비타민C 1000 180정 건강기능식품
"26,100원",10,화장품/헤어,"26,100원",95,보습제품,[라네즈]미니 슬리핑 마스크 세트 (홀리데이 에디션)
"12,900원",0,화장품/헤어,"12,900원",96,보습제품,아트릭스 스트롱 프로텍션 크림75mlx3개/오늘출고
"78,000원",1,화장품/헤어,"78,000원",97,보습제품,[센텔리안24] 동국제약 마데카 마스크팩 103매 / 인텐시브 포뮬러 10박스
"92,100원",6,화장품/헤어,"92,100원",98,보습제품,아이디 석고 마스크팩 더블 세트
"8,000원",0,화장품/헤어,"8,000원",99,보습제품,닥터자르트 마스크팩 11종 바이탈/수딩/세라마이딘
"13,440원",1,화장품/헤어,"13,440원",100,보습제품,[메디힐]메디힐 마스크팩 16종 10장씩 선택 20장
"33,300원",1,화장품/헤어,"33,300원",97,화장품,[달바]달바 화이트트러플 미스트 세럼 100ml+100ml / 승무원미스트
"11,700원",0,화장품/헤어,"11,700원",98,화장품,[버츠비]버츠비 X G마켓 단독세트 (립밤 4.25g x3)
"72,700원",0,화장품/헤어,"72,700원",99,화장품,키엘 오리지널 머스크 뚜왈렛 향수 50ml
"32,180원",2,화장품/헤어,"32,180원",100,화장품,[디올]디올 어딕트 립글로우 핑크/코랄/라일락/베리
"3,500원",0,신발/잡화,"3,500원",99,여성신발,겨울슬리퍼 특가 남성 여성 털슬리퍼 털실내화 거실화
"9,800원",6,신발/잡화,"9,800원",100,여성신발,여성 털 실내화 슬리퍼 겨울 사무실 방한화 남성 신발
"3,410원",2,식품,"3,410원",100,채소,햇브로콜리_2입 봉 
"28,900원",0,식품,"28,900원",38,캔/오일/조미료,[GNM자연의품격]엑스트라버진 아보카도오일 선물세트(250ml x 3병)
"16,500원",33,식품,"16,500원",39,캔/오일/조미료,[오뚜기]참치 12개
"22,900원",0,식품,"22,900원",40,캔/오일/조미료,[동원참치]살코기 참치캔 150g 12개/사조 참치/고추/야채/마일드
"13,800원",44,식품,"13,800원",41,캔/오일/조미료,[fresco]프레스코 마늘양파 스파게티소스 685g 4개+면300g 2개
"19,900원",0,식품,"19,900원",42,캔/오일/조미료,[동원참치]동원 살코기 참치 150gX10개 특가무료배송
"13,900원",12,식품,"13,900원",43,캔/오일/조미료,[동원참치]고추참치 100g(원터치) 10캔
"13,070원",4,식품,"13,070원",44,캔/오일/조미료,냉동번데기 생번데기 번데기 4kg 주전부리 간식 안주
"29,900원",0,식품,"29,900원",45,캔/오일/조미료,2020년수확 햇 고춧가루/HACCP인증/1kg(500g_2팩)특판
"33,900원",0,식품,"33,900원",46,캔/오일/조미료,[스팸]스팸 리치치즈 340g 10개
"11,500원",11,식품,"11,500원",47,캔/오일/조미료,[청정원]토마토 파스타소스 300gX3병+면500g
"20,700원",0,식품,"20,700원",48,캔/오일/조미료,알티보 엑스트라 버진 올리브유 1L x 2병 /올리브오일
"4,500원",8,식품,"4,500원",49,캔/오일/조미료,[오뚜기]옛날참기름 450ml
"17,900원",14,식품,"17,900원",50,캔/오일/조미료,[동원참치]라이트스탠다드 85g9+고추 85g3+참치콘 85g3 1박스
"11,430원",3,식품,"11,430원",51,캔/오일/조미료,코코넛오일 엑스트라 버진 100%
"20,400원",4,식품,"20,400원",52,캔/오일/조미료,[동원참치]동원 살코기참치 150g x10캔
"20,490원",1,식품,"20,490원",53,캔/오일/조미료,[제일제당] (CJ )포도씨유900mlX4
"11,610원",2,식품,"11,610원",54,캔/오일/조미료,동원_화이바플러스참치_100Gx8
"13,230원",2,식품,"13,230원",55,캔/오일/조미료,[사조해표](사조대림)해표 콩기름(식용유) 1.8L x 3병/식용유/올리브유/카놀라유/포도씨유/ 사조해표
"17,400원",0,식품,"17,400원",56,캔/오일/조미료,[백설]포도씨유 900ml 3개
"24,900원",0,식품,"24,900원",57,캔/오일/조미료,[스팸]스팸 리치치즈 200g 10개
"17,900원",0,식품,"17,900원",58,캔/오일/조미료,[동원에프앤비]갤러리아   동원  리챔 200g x 10캔
"18,000원",0,식품,"18,000원",59,캔/오일/조미료,다담 된장찌개 530g   4통
"17,500원",0,식품,"17,500원",60,캔/오일/조미료,[스팸]스팸 클래식 340g 5개
"5,990원",0,식품,"5,990원",61,캔/오일/조미료,CJ_진한참기름_500ML
"11,990원",0,식품,"11,990원",62,캔/오일/조미료,동원_살코기참치+고추참치_100Gx6+100Gx2
"3,890원",2,식품,"3,890원",63,캔/오일/조미료,[사조해표]해표_식용유_1.5L
"31,800원",0,식품,"31,800원",64,캔/오일/조미료,[큐원]알룰로스 1/10칼로리 700gX6개 / 개당 5300원 / 무료
"1,260원",2,식품,"1,260원",65,캔/오일/조미료,[오뚜기]오뚜기_스위트콘_340G
"5,900원",0,식품,"5,900원",12,축산,제주안심밥상 제주흑돼지 칼집구이살 4팩 총1.2kg
"10,900원",30,식품,"10,900원",13,축산,(고기천국) 토시살(불고기용) 400g+400g
"19,900원",0,식품,"19,900원",14,축산,호주산 소고기 토시살 200g4팩 총800g(k)
"52,800원",4,식품,"52,800원",15,축산,사미헌 갈비탕1kg  5팩
"6,900원",0,식품,"6,900원",16,축산,제주안심밥상 돼지 LA식 갈비구이살 300g 3팩 총900g
"42,610원",21,식품,"42,610원",17,축산,[금천미트]소 척갈비 찜용 2.5kg(미국산) 쇠고기다용도양념 증정
"11,900원",30,식품,"11,900원",18,축산,[올품]올품 냉장 닭볶음탕용 600g 3봉
"4,900원",0,식품,"4,900원",19,축산,제주안심밥상 제주흑돼지 순살다짐육 4팩 800g
"65,410원",6,식품,"65,410원",20,축산,이종임의 맛난 도가니탕 10팩 (700g   10팩)
"15,110원",4,식품,"15,110원",21,축산,청정우 척롤 (3초구이 샤브용) 300g+300g+300g
"8,880원",21,식품,"8,880원",22,축산,돼지 뒷다리살(국내산) 주물럭용 250g x 4팩
"5,410원",1,식품,"5,410원",23,축산,판계란(30입/대란)
"50,900원",0,식품,"50,900원",24,축산, 국내산 소등심 에드워드권의 흑마늘 부추파불고기 13팩 
"2,040원",2,식품,"2,040원",25,축산,돼지일품포크삼겹살_100 g
"34,000원",3,식품,"34,000원",26,축산,[하누소]하누소 왕갈비탕(650g6팩)
"23,310원",2,식품,"23,310원",27,축산,미국산 소갈비살 200g4팩+참소스/2세트구매쌈장증정
"4,870원",2,식품,"4,870원",28,축산,온가족닭볶음탕용_1.2 kg 팩 
"10,010원",21,식품,"10,010원",29,축산,(고기천국) 대패삼겹살(구이용) 400g+400g
"1,520원",1,식품,"1,520원",30,축산,(행사상품)척아이롤 목심+등심  호주산쇠고기 _100 g
"25,410원",2,식품,"25,410원",31,축산,(에브리원셰프) IQF닭가슴살 5kg (도축장명 하림포함)
"33,500원",0,식품,"33,500원",32,축산,돌핀양갈비/숄더랙 900g 태릉선수촌 납품 양고기
"19,900원",0,식품,"19,900원",33,축산,호주산 소고기 안창살 200g4팩 총800g(k)
"18,900원",30,식품,"18,900원",34,축산,호주산 차돌박이3초구이(구이/샤브) 양지200g4팩(k)
"24,000원",3,식품,"24,000원",35,축산,[싱싱냉동마트]쟌슨빌 스모크/베다체다 소시지 1810g+교자만두
"1,770원",2,식품,"1,770원",36,축산,(행사상품)부채살 미국산쇠고기 _100 g
"5,990원",0,식품,"5,990원",37,축산,(행사상품)무항생제황금닭볶음탕용_1kg 팩 
"5,840원",2,식품,"5,840원",38,축산,판계란 (30입/특란)
"89,900원",0,식품,"89,900원",39,축산,[빅마마]이혜정의 맛있는 LA소갈비 500g x 8팩
"21,760원",4,식품,"21,760원",40,축산,소 살치살 200gX4팩총800g/2세트구매시다짐육증정
"10,990원",0,식품,"10,990원",41,축산,농협안심한우_세절국거리용 앞다리혼합 _150 g 팩 
"54,790원",1,식품,"54,790원",10,쌀/잡곡,황금미가 20kg 20년산 햅쌀 (당일도정)
"33,900원",0,식품,"33,900원",11,쌀/잡곡,[농협]신동진 섬진강쌀10kg 2020년햅쌀 백미 당일도정
"15,900원",0,식품,"15,900원",12,쌀/잡곡,[아침농산]국산 쌀5kg 백미 2020년산 햅쌀
"38,910원",2,식품,"38,910원",13,쌀/잡곡,(행사상품)[20년산]프리미엄고시히카리_10KG 포 
"58,110원",2,식품,"58,110원",14,쌀/잡곡,[2020년 햅쌀][명가미곡]지리산메뚜기쌀 백미(20Kg)/당일도정/박스포장/직접 도정한 밥맛 좋은 쌀
"25,500원",0,식품,"25,500원",15,쌀/잡곡,[아침농산]국산 서리태 2kg 속청 2020년산 햇곡
"63,900원",0,식품,"63,900원",16,쌀/잡곡,강화섬쌀 삼광쌀 10kg+10kg 20년산 햅쌀 (박스포장)
"37,500원",0,식품,"37,500원",17,쌀/잡곡,아산 맑은쌀 삼광미  특등급 10kg 20년산 햅쌀
"43,830원",11,식품,"43,830원",18,쌀/잡곡,(쌀가게) (신세계의정부점)[2020년 햅쌀] 임금님표이천쌀(추청) 10kg
"35,900원",0,식품,"35,900원",19,쌀/잡곡,[아침농산]국산 농부의아침 찹쌀10kg 2020년산 햅쌀
"57,900원",0,식품,"57,900원",20,쌀/잡곡,20년도 햅쌀  농부의미소 20KG/포 지마켓
"62,400원",34,식품,"62,400원",21,쌀/잡곡,진주닮은쌀 신동진 20kg 20년산 햅쌀 임실농협
"53,000원",0,식품,"53,000원",22,쌀/잡곡,미농 황강구수미 현미20kg 현미쌀 2020년산 햅현미
"29,900원",0,식품,"29,900원",23,쌀/잡곡,[집밥]쌀 10kg 2020년햅쌀(5kgx2봉)집밥/진공포장
"36,960원",2,식품,"36,960원",24,쌀/잡곡,(행사상품)김화농협_철원오대미_10KG 포 
"13,900원",0,식품,"13,900원",25,쌀/잡곡,[아침농산]국산 찰흑미4kg (2kgx2개포장) 2020년산 햅쌀
"11,990원",0,식품,"11,990원",26,쌀/잡곡,(전단상품)찹쌀_3KG 봉 
"63,210원",2,식품,"63,210원",27,쌀/잡곡,[홍천철원] 20년산 경기추청아끼바레 10kg+10kg
"54,790원",1,식품,"54,790원",28,쌀/잡곡,황금미가 20kg 20년산 햅쌀 (당일도정)
"34,420원",1,식품,"34,420원",29,쌀/잡곡,농협프리미엄_강화섬쌀_10KG 포 
"38,710원",2,식품,"38,710원",30,쌀/잡곡,[20년산 햅쌀] 안중 슈퍼오닝 고시히카리10kg/ 롯데상사
"36,900원",0,식품,"36,900원",31,쌀/잡곡,농협 황새와우렁이 쌀 무농약 유기농 백미 현미 10kg
"59,290원",2,식품,"59,290원",32,쌀/잡곡,단일품종 신동진 쌀 20kg 20년산 햅쌀 (당일도정)
"32,900원",0,식품,"32,900원",33,쌀/잡곡,[아침농산]국산 농부의아침 찹쌀현미10kg 2020년산 햅쌀
"58,900원",0,식품,"58,900원",34,쌀/잡곡,지리산메뚜기쌀 백미20kg/쌀20kg 2020년/햅쌀출시
"32,480원",0,식품,"32,480원",35,쌀/잡곡,경기미 10kg / 국내산 100% /2020년 햅쌀
"31,900원",0,식품,"31,900원",36,쌀/잡곡,[아침농산]국산 신동진쌀10kg(5kg 2개포장) 2020년산 햅쌀
"73,760원",0,식품,"73,760원",37,쌀/잡곡,수향미 골드퀸3호 쌀 10kg+10kg 20년산 햅쌀
"59,190원",2,식품,"59,190원",38,쌀/잡곡,임실농협 행복드림 신동진쌀 20kg / 최근도정
"7,900원",50,식품,"7,900원",13,과일/견과,제주 감귤 타이벡 10kg내외 (2S-L)
"22,900원",0,식품,"22,900원",14,과일/견과,1+1 과즙 가득 경북 부사 가정용 사과 5kg/16-20과
"6,790원",1,식품,"6,790원",15,과일/견과,맛있는 영양 간식 칼집난 햇 약단밤 500g (5+1) 이벤트
"8,770원",2,식품,"8,770원",16,과일/견과,(행사상품)100%당도선별 조생밀감 제주 _3.5KG 박스 
"12,900원",0,식품,"12,900원",17,과일/견과,[머거본]허니버터모음 아몬드200g+믹스넛160g+캐슈너트160g
"10,900원",0,식품,"10,900원",18,과일/견과,다사모농장 15kg 감귤 (L-2L) 중대과
"29,900원",0,식품,"29,900원",19,과일/견과,[산과들에]한줌 견과 원데이오리지널100낱봉  +견과마시다5봉
"11,250원",43,식품,"11,250원",20,과일/견과,10kg햇부사출시 가을홍사과
"19,900원",0,식품,"19,900원",21,과일/견과,1+1 과즙 가득 경북 부사 가정용 사과 5kg/21-23과
"9,900원",0,식품,"9,900원",22,과일/견과,감귤나라 10KG 중과(M)
